10233,I GOT INDOGS HERE -_-,OFF
10234,anjijgnm',NOT
10235,sorrry ya gw emng da==dah mabok parah ini,NOT
10236,sorry banget gw nogmong ke mana aja ,NOT
10237,gw mid kokok,NOT
10238,the fuck?,NOT
10239,nt stupid midlanner,OFF
10240,im so drunk ,NOT
10241,and im use drug,NOT
10242,drugs,NOT
10243,so sryb guys',NOT
10244,bro,NOT
10245,that aint coo man,NOT
10246,actulasy im 4k mmr,NOT
10247,domnt dtupid middc ,OFF
10248,Saya Bisa Menangani GAME INI DONT HARD HEADED,NOT
10249,not joking man,NOT
10250,real im so sdruhjnk,NOT
10251,drugs arent coo,NOT
10252,that shit ruins lives man,NOT
10253,Wait,NOT
10254,??,NOT
10255,wtf,NOT
10256,fucker,OFF
10257,poor net,NOT
10258,wooden pc,NOT
10259,dont have coins,NOT
10260,pause,NOT
10261,dont pause,NOT
10262,guys this is ranked,NOT
10263,haha,NOT
10264,yeah,NOT
10265,./. noob,OFF
10266,lets wait ,NOT
10267,safe to leave remake,NOT
10268,be serious,NOT
10269,cmon,NOT
10270,rmake,NOT
10271,fucking noob weaver,OFF
10272,im not sure in this fckng lineup,NOT
10273,./. noob,OFF
10274,so shut up,OFF
10275,pause,NOT
10276,lets  wait,NOT
10277,wait bs,NOT
10278,pause,NOT
10279,run noob,OFF
10280,weaklings,OFF
10281,haha,NOT
10282,haha ,NOT
10283,lets wait,NOT
10284,understood sniper noob,OFF
10285,babi k[uhn angjng',NOT
10286,fuck you idiot meepo,OFF
10287,safe ro leave ibkig],OFF
10288,run noob,OFF
10289,ahahhaa,NOT
10290, mamous abjng,NOT
10291,not recorded?,NOT
10292,blood?,NOT
10293,what?,NOT
10294,i thought not recorded,NOT
10295,Aww GG,NOT
10296,Hahaha,NOT
10297,dont kill yert,NOT
10298,dont kill yet KUNKKA,NOT
10299,Are u pinoy?,NOT
10300,oo bakit,NOT
10301,tang ina,NOT
10302,haha,NOT
10303,LOL,NOT
10304,y?,NOT
10305,xD,NOT
10306, ),NOT
10307,)))),NOT
10308,PLIZ ,NOT
10309,KIL ME ,OFF
10310,COME ,NOT
10311,),NOT
10312,ff pls,OFF
10313,5x,NOT
10314,gg,NOT
10315,+,NOT
10316,report ck pls ,OFF
10317,is retard,OFF
10318,+,NOT
10319,11lv ck,NOT
10320,easy carry,OFF
10321,0,NOT
10322,+,NOT
10323,HAHA,NOT
10324,REPORT CK WORST PLAyER DOTA EVER SEEN,OFF
10325,gg ,NOT
10326,ty my friends,NOT
10327,np,NOT
10328,gl hf,NOT
10329,u2,NOT
10330,u2 :*,NOT
10331,:********,NOT
10332,;***********,NOT
10333,<3,NOT
10334,8========D,NOT
10335,lesiak vabanque,NOT
10336,GG WP END PLS,OFF
10337,space,NOT
10338,ez comeback,OFF
10339,),NOT
10340,no,NOT
10341,gg,NOT
10342,feed mor epls,OFF
10343,gg,NOT
10344,g,NOT
10345,g,NOT
10346,ADHASD HAWGHRwqh r124,NOT
10347,DFLA SASJD@ SPSPSSP,NOT
10348,SPS,NOT
10349,whats up tree,NOT
10350,???,NOT
10351,nice chatting tree,NOT
10352,nice  3 k mmr  supporting noob)),OFF
10353,0-2,NOT
10354,OK)),NOT
10355,you sure you know who the real 3k is? :),NOT
10356,warlock)) m  how  are  you  retard&&)),OFF
10357,2 for 1?,NOT
10358,ahahah,NOT
10359,ok  you  good),NOT
10360,sure thing mr tree,NOT
10361,stuped  kid)0,OFF
10362,I am 12 years,NOT
10363,and better than you,NOT
10364,warlock???,NOT
10365,ahahah,NOT
10366,warlock??,NOT
10367,i think  you retard((,OFF
10368,xD,NOT
10369,))),NOT
10370,gj tree,NOT
10371,warlock TOp),NOT
10372,this  noob  NIAX))   hate  me)),OFF
10373,niax  why you hate me kid???)),OFF
10374,pls   stop it)),NOT
10375,you bad player  ! but  this is not  my  problem)),OFF
10376,wow,NOT
10377,lol,NOT
10378,OMG,NOT
10379,NOOB   WARLOCK WIN IT&&)),OFF
10380,xD)),NOT
10381,URSA  reproted,OFF
10382,gg tree,NOT
10383,mr 8k mmr,NOT
10384,NOOBVG  ursa   win it  for you noobs,OFF
10385,gg,NOT
10386,glkhf,NOT
10387,2,NOT
10388,<3,NOT
10389,report necro,OFF
10390,stealing bot lane,NOT
10391,gg,NOT
10392,this hero has to less mana,NOT
10393,gg,NOT
10394,ez,OFF
10395,gg,NOT
10396,wp,NOT
10397,ok,NOT
10398,wtf?,NOT
10399,canceled euls?,NOT
10400,gg,NOT
10401,gg wp russian,NOT
10402,but only arc,NOT
10403,GG,NOT
10404,ggwp,NOT
10405,gl,NOT
10406,hf,NOT
10407,hf,NOT
10408,gl,NOT
10409,hf,NOT
10410,Gg folks.,NOT
10411,ez bot isnt ggwp,OFF
10412,ez jungle,OFF
10413,I HAVE THE SAME ARCANA AS ARTEEZY HUURRRR,NOT
10414,Yep.,NOT
10415,"Oh, cool!",NOT
10416,15 radiance so eazy,OFF
10417,15 mins,NOT
10418,cover up ur empty brain brew huh,OFF
10419,parasha,NOT
10420,gonish,NOT
10421,PARAWS,NOT
10422,ez,OFF
10423,WTF,NOT
10424,{you came to the wrong neighbour hood mdfs,OFF
10425,lmfao,NOT
10426,GE GE,NOT
10427,=),NOT
10428,gg wp,NOT
10429,oh ok,NOT
10430,the fuck,NOT
10431,),NOT
10432,xD,NOT
10433,i even gave him mid,NOT
10434,i'll just pretend that,NOT
10435,HE EVEN GIVE ME MID,NOT
10436,bu he decided to feed without reason,OFF
10437,that was an attempted courier snipe,NOT
10438,YEAH ,NOT
10439,COURIR SNIP,NOT
10440,I FAILED,NOT
10441,I GO DESTROY TOWER MID NOW,NOT
10442,Whoops! happens to the best of us,NOT
10443,he decided to feed without any reason guys,OFF
10444,come destroy top tower,NOT
10445,report after game pls,OFF
10446,I GO ,NOT
10447,DEStroy mid,NOT
10448,tower now ok ?,NOT
10449,report thx,OFF
10450,suls sf,NOT
10451,COZ WHY NOT YEAH ?,NOT
10452,GG,NOT
10453,may we end ?,OFF
10454,no,NOT
10455,u can leave guys,OFF
10456,u able to ,NOT
10457,u will not get lp,NOT
10458,GG report np thx,OFF
10459,Ggwp sorry about np will report,OFF
10460,gl next,NOT
10461,thx,NOT
10462,report pls guys,OFF
10463,che,NOT
10464,Ez mid ,OFF
10465,ckek,NOT
10466,jag les,NOT
10467,EZ mid ,OFF
10468,aahhahaha,NOT
10469,vanga,NOT
10470,EZ mid ,OFF
10471,EZ,OFF
10472,Ez mid ,OFF
10473,Ez sf,OFF
10474,hahahahaha,NOT
10475,sf top gemar,NOT
10476,EZ sf,OFF
10477,GG,NOT
10478,Report sf plz ,OFF
10479,syesos typoi ,NOT
10480,lol,NOT
10481,ahahahhaha,NOT
10482,lol,NOT
10483,EZ,OFF
10484,looool,NOT
10485,boje ,NOT
10486,),NOT
10487,GG,NOT
10488,ez tm ,OFF
10489,ez pa dayn syka ,OFF
10490,ez sf xyesos ,OFF
10491,hahahaha,NOT
10492,0 bh,NOT
10493,EZ tm ,OFF
10494,EZ,OFF
10495,solo,NOT
10496,0 bh v igre boje ,NOT
10497,EZ,OFF
10498,ty,NOT
10499,),NOT
10500,Ez xyesosi ,OFF
10501,report pa plz ,OFF
10502,GG,NOT
10503,GO FF,OFF
10504,ahhahahahahahahhahahahahahah,NOT
10505,agaahahhahahahahahahahahahahhahah,NOT
10506,EZ dayni boje syka ,OFF
10507,ahahhahahahah,NOT
10508,Report pa plz ,OFF
10509,2 dayn boje syka ,NOT
10510,chto vi dayni chto y menia v time dolbaebi ,NOT
10511,cork yrodov syka ,NOT
10512,ty,NOT
10513,cirk,NOT
10514,EZ ,OFF
10515,solo,NOT
10516,vi dolbaebi ,NOT
10517,ty,NOT
10518,Ty,NOT
10519,lol,NOT
10520,ff,OFF
10521,Suck that,OFF
10522,mine?,NOT
10523,aw,NOT
10524,dont waste time,NOT
10525,am  ,NOT
10526,i can dodge skil,NOT
10527,how sad,NOT
10528,how sad,NOT
10529,im AM,NOT
10530,wait,NOT
10531,WTF,NOT
10532,anti magic,NOT
10533,2 vs 5 ?,NOT
10534,joker,NOT
10535,stfu dog,OFF
10536,dun cry,OFF
10537,dunnnnnnn CRY,OFF
10538,fuck reported,OFF
10539,bitch gay,OFF
10540,report me?,NOT
10541,im comforting u,NOT
10542,gay ,OFF
10543,ez mmr,OFF
10544,HOW SAD,NOT
10545,OD ?,NOT
10546,sand shit?,NOT
10547,gay team,OFF
10548,fucking gamer,OFF
10549,im bot,NOT
10550,EZ BOT,OFF
10551,haha,NOT
10552,bot passive,NOT
10553,shroud?? seriudly hahah ,NOT
10554,?,NOT
10555,haha,NOT
10556,am ,NOT
10557,fk am stop TT u idiot,OFF
10558,still no fury Fk,NOT
10559,hi,NOT
10560,hi,NOT
10561,haha,NOT
10562,16  17 score ?,NOT
10563,comeback is real,NOT
10564,GG,NOT
10565,thanks,NOT
10566,np,NOT
10567,fututi cristosu matii ,NOT
10568,gg,NOT
10569,gg,NOT
10570,ez,OFF
10571,gg,NOT
10572,gg,NOT
10573,?,NOT
10574,xD,NOT
10575,10-3,NOT
10576,NICE TEAM,NOT
10577,NOOB TEAM,OFF
10578,FUCK,NOT
10579,))),NOT
10580,NICE TEAM,NOT
10581,REPORT TECHIES,OFF
10582,TY,NOT
10583,0 SUPPORT ,NOT
10584,VERY NICE,NOT
10585,FAKE ANCIENT,NOT
10586,NO BRAIN,OFF
10587,THAT MIDLANER,NOT
10588,FUCK IS SHIT,NOT
10589,CANCER TEAM FUCK,OFF
10590,YEA EZ MID,OFF
10591,REPORT INVOKER,OFF
10592,GUYS,NOT
10593,NOOB,OFF
10594,THAT SUN,NOT
10595,PIECE OF SHIT,OFF
10596,Trashtalk by slark.,NOT
10597,"so much try harding, so much failing",OFF
10598,gg,NOT
10599,sEE ?,NOT
10600,can you end?,OFF
10601,THAT SUN,NOT
10602,obossal lohov,NOT
10603,ez,OFF
10604,fuck you Amanda,OFF
10605,! min,NOT
10606,bro,NOT
10607,ty,NOT
10608,np bhenchod <3,NOT
10609,are ,NOT
10610,oops,NOT
10611,english plz,NOT
10612,whoops,NOT
10613,Afk wyvern,NOT
10614,ww afk,NOT
10615,damn,NOT
10616,wait just a min,NOT
10617,ok g,NOT
10618,storm also afk,NOT
10619,just a min,NOT
10620,whole game,NOT
10621,dont worry,NOT
10622,g ty ,NOT
10623,hagg k aa jayein ya game me?,NOT
10624,game mein,NOT
10625,sry,NOT
10626,wait please,NOT
10627,wait,NOT
10628,we fucking waited,NOT
10629,what the fuck?,NOT
10630,while youre fucker,OFF
10631,was afk,NOT
10632,Not dc'd,NOT
10633,what the fuck,NOT
10634,mistake,NOT
10635,oh acha jani <3,NOT
10636,mandir wahi banega <3,NOT
10637,kashmir hamara hai,NOT
10638,oh nahin oye,NOT
10639,tujhe kereee pare,NOT
10640,?,NOT
10641,i chto,NOT
10642,mi raki,NOT
10643,zzzzzzz,NOT
10644,recon,NOT
10645,remake?,NOT
10646,wew,NOT
10647,CANT PAUSE,NOT
10648,REALLY?,NOT
10649,o.o,NOT
10650,FUCK YOU JUGG,OFF
10651,./.,NOT
10652,joker jugg,NOT
10653,./.,NOT
10654,18 mins lvl 8 ahhahaha,NOT
10655,./.,NOT
10656,NOPE,NOT
10657,DOPE,NOT
10658,go for divine,NOT
10659,told you,NOT
10660,we lo0se,NOT
10661,ez,OFF
10662,lol,NOT
10663,stupid,OFF
10664,pabigat sniper,NOT
10665,hahaa,NOT
10666,2 hits ,NOT
10667,hahaha creeps,NOT
10668,SAD,NOT
10669,PLEASE,NOT
10670,gg,NOT
10671,WHAT?,NOT
10672,GEGEGE,NOT
10673,GG,NOT
10674,GEGE,NOT
10675,ggwp,NOT
10676,ez game,OFF
10677,hahaha,NOT
10678,gg lc,NOT
10679,ggwp,NOT
10680,GG,NOT
10681,GEGE,NOT
10682,noob jugg,OFF
10683,HAhahaha,NOT
10684,550 dmg fuk,NOT
10685,:C,NOT
10686,wait guys,NOT
10687,1 min,NOT
10688,habibi,NOT
10689,?,NOT
10690,?,NOT
10691,muted,NOT
10692,?,NOT
10693,))),NOT
10694,gg,NOT
10695,no towers lost,NOT
10696,Ebat ty wedryi,NOT
10697,D,NOT
10698,???,NOT
10699,+,NOT
10700,che,NOT
10701,pacany,NOT
10702,Defaete,NOT
10703,nahuiya,NOT
10704,tvoi rot vyebal,NOT
10705,wmara,NOT
10706,mmoya,NOT
10707,suka],NOT
10708,rot tvoi nahyi ,NOT
10709,horow,NOT
10710,We are not sreamsnipers,NOT
10711,?,NOT
10712,++,NOT
10713,mycruthces.me,NOT
10714,Problems?,NOT
10715,(,NOT
10716,16,NOT
10717,STOP,NOT
10718,GG,NOT
10719,),NOT
10720,happy New year ,NOT
10721,MI,NOT
10722,ahaha,NOT
10723,ty,NOT
10724,Commend,NOT
10725,GG,NOT
10726,COMMEND INVOVO,NOT
10727,gg,NOT
10728,gg,NOT
10729,just g oend,NOT
10730,our pa,NOT
10731,last game 2 month ago,NOT
10732,only normal games,NOT
10733,zero ranked,NOT
10734,ty for pos1,NOT
10735,same lvl as ss,NOT
10736,))))),NOT
10737,just 9 report pa,OFF
10738,thx,NOT
10739,hi gl hf,NOT
10740,report diruptor please,OFF
10741,why?,NOT
10742,gg ,NOT
10743,report pa,OFF
10744,ganen lo mas rapido posible please,NOT
10745,ez team ,OFF
10746,Ez MID,OFF
10747,????',NOT
10748,ggggg,NOT
10749,not really,NOT
10750,but thx,NOT
10751,),NOT
10752,listening to Michael Buble christmas songs atm :P,NOT
10753,gucci choice,NOT
10754,bieber better,NOT
10755,he got Christmas songs?,NOT
10756,lmao,NOT
10757,oi,NOT
10758,DendiFace,NOT
10759,gg,NOT
10760,gg wp,NOT
10761,as if,NOT
10762,gg wp,NOT
10763,gege,NOT
10764,gg wp gl next,NOT
10765,bulshit,NOT
10766,FUCK U,OFF
10767,LATER I BKB,NOT
10768,I LAPSAP U FUCKER,OFF
10769,sorry.,NOT
10770,just wait,NOT
10771,FUCK U,OFF
10772,nice,NOT
10773,BAITED,NOT
10774,ASSSHOLE,OFF
10775,Jebauted,NOT
10776,jebvaited ,NOT
10777,well played sk,NOT
10778,blame bane,OFF
10779,he fucked up,OFF
10780,brain sap again,OFF
10781,fucking assfuck,OFF
10782,rs,NOT
10783,rs we dont care,NOT
10784,awww,NOT
10785,..,NOT
10786,lol,NOT
10787,TOO MUCH SALT WK HAHA,OFF
10788,rampage,NOT
10789,please,NOT
10790,rampage,NOT
10791,luqman,NOT
10792,...,NOT
10793,this sk,NOT
10794,geegess,NOT
10795,easy peasy,OFF
10796,easy,OFF
10797,xde luqman menag,NOT
10798,! 0,NOT
10799,+,NOT
10800,:*,NOT
10801,gg,NOT
10802,gg,NOT
10803,gg wp,NOT
10804,",,,,,,,,,,,,,,",NOT
10805,?,NOT
10806,gg,NOT
10807,)),NOT
10808,xD,NOT
10809,lol,NOT
10810,gg,NOT
10811,u ok ?,NOT
10812,missclick,NOT
10813,"pls wait, party",NOT
10814,brroood,NOT
10815,i wanna sex u,OFF
10816,wow,NOT
10817,HAHAHA,NOT
10818,gege,NOT
10819,ez,OFF
10820,gg,NOT
10821,ez,OFF
10822,scrubs,OFF
10823,turk dogs,OFF
10824,xd,NOT
10825,?,NOT
10826,ez mid,OFF
10827,wb,NOT
10828,gg,NOT
10829,bg,NOT
10830,1020 hp darov,NOT
10831,Qqq,NOT
10832,90 dbyhtqn,NOT
10833,90 winrate,NOT
10834,tinker,NOT
10835,90 winrate tinker,NOT
10836,ymy pohuyi na mmr,NOT
10837,glanvoe,NOT
10838,90winrate,NOT
10839,??,NOT
10840,feed,OFF
10841,gg,NOT
10842,wp,NOT
10843,w8,NOT
10844,afk,NOT
10845,Sad sss sven,OFF
10846,:D,NOT
10847,wk?,NOT
10848,hahahaha,NOT
10849,def?,NOT
10850,srupid,OFF
10851,srupid,OFF
10852,sad,NOT
10853,mvp jugg,NOT
10854,wtf,NOT
10855,wp ,NOT
10856,comeback israel,NOT
10857,who mvp ?,NOT
10858,me or jug ?,NOT
10859,we lose,OFF
10860,omg,NOT
10861,b,NOT
10862,B,NOT
10863,B,NOT
10864,fuck,NOT
10865,wtf,NOT
10866,DOG,OFF
10867,wtf,NOT
10868,hey,NOT
10869,what ur doing man,NOT
10870,wtf,NOT
10871,omg,NOT
10872,haha,NOT
10873,HAHAA,NOT
10874,haha,NOT
10875,dota wtf please,NOT
10876,wr,NOT
10877,stop it,NOT
10878,wtf,NOT
10879,Sad,NOT
10880,haha,NOT
10881,sohai,NOT
10882,hahahahahah,NOT
10883,Can t p,NOT
10884,haha,NOT
10885,haha,NOT
10886,stupid game eva xD,NOT
10887,wr,NOT
10888,WE ARE ALREADY LOSE,OFF
10889,?,NOT
10890,stop attack barack,NOT
10891,still got hope,NOT
10892,hahahahah,NOT
10893,wtf,NOT
10894,lol,NOT
10895,gg tower,NOT
10896,gg tower,NOT
10897,why me first ?,NOT
10898,damn,NOT
10899,call gg now,NOT
10900,SWAP COMMEND ,NOT
10901,report bh,OFF
10902,gg,NOT
10903,SWAP COMMEND ,NOT
10904,useless,OFF
10905,ok,NOT
10906,commend,NOT
10907,wtf,NOT
10908,swap commend team,NOT
10909,swap ,NOT
10910,SWAP COMMEND ,NOT
10911,commend me,NOT
10912,ok,NOT
10913,:D,NOT
10914,SWAP COMMEND ,NOT
10915,wew 2018,NOT
10916,gg,NOT
10917,ff pls,OFF
10918,reprot zeus,OFF
10919,do yo kno de wey,NOT
10920,i kno de wey,NOT
10921,.l.,NOT
10922,ez,OFF
10923,ez,OFF
10924,gfg,NOT
10925,XD,NOT
10926,IM goidn,NOT
10927,im goind,NOT
10928,XD,NOT
10929,ty hex,NOT
10930,gg,NOT
10931,shit,NOT
10932,O.o,NOT
10933,areecho,NOT
10934,???,NOT
10935,me doy cuenta x ke perdio mid,NOT
10936,doom toam,NOT
10937,pfff,NOT
10938,doom am,NOT
10939,???,NOT
10940,solo puedo decir,NOT
10941,me encanta ser offlaner,NOT
10942,that peruvian off,NOT
10943,ME ENCANTA ESA LINEA OFF,NOT
10944,NO ME GUSTA SER HC NI MID ,NOT
10945,asi como yo :v ,NOT
10946,X ESO QUE ME CARREEN ESTAS CACAS,NOT
10947,YO EASY EN MI LINEA,OFF
10948,jug cant use ult omg,NOT
10949,36 18 ,NOT
10950,EZ,OFF
10951,katourhma?,NOT
10952,pee?,NOT
10953,sec plz,NOT
10954,what happenedE?,NOT
10955,internet,NOT
10956,shit,NOT
10957,hes coming,NOT
10958,he didnt pay it??,NOT
10959,idite nahui,NOT
10960,give him 2min,NOT
10961,are you all russians?,NOT
10962,amerikoci ibanie,NOT
10963,yup,NOT
10964,zzzzz,NOT
10965,pitska kari,NOT
10966,"but i can speek eng, but writings is bad",NOT
10967,ty,NOT
10968,nop,NOT
10969,g?,NOT
10970,commend us xD,NOT
10971,g,NOT
10972,g,NOT
10973,ty,NOT
10974,gg,NOT
10975,wp,NOT
10976,go for throne,NOT
10977,WP,NOT
10978,gg,NOT
10979,gg,NOT
10980,ty for w8)),NOT
10981,wp,NOT
10982,sven ,NOT
10983,nyayayhaha,NOT
10984,buy back more,NOT
10985,gg commend support,NOT
10986,mercy,NOT
10987,gl hf,NOT
10988,good morning,NOT
10989,gm,NOT
10990,gn,NOT
10991,?,NOT
10992,rage quit,OFF
10993,report brood,OFF
10994,y me,NOT
10995,for causing rage quit,OFF
10996,report rubick,OFF
10997,ok,NOT
10998,rubik reported ,OFF
10999,end,OFF
11000,ez mmr,OFF
11001,ggwp,NOT
11002,)))))))))))))))))))))))))))))))),NOT
11003,ez,OFF
11004,uu,NOT
11005,?,NOT
11006,+,NOT
11007,+,NOT
11008,),NOT
11009,gg,NOT
11010,kaef,NOT
11011,davay eshe,NOT
11012,mani net,NOT
11013,jal`,NOT
11014,ogo,NOT
11015,jska,NOT
11016,geroy 3,NOT
11017,:D,NOT
11018,suka,NOT
11019,vse protiv menya,NOT
11020,pidari,NOT
11021,ebanie,NOT
11022,1k,NOT
11023,+,NOT
11024,sapi na last pik,NOT
11025,me4ta dalbaeba,NOT
11026,),NOT
11027,17,NOT
11028,'),NOT
11029,jugg go bak or u die ,NOT
11030,amazing team,NOT
11031,LOL,NOT
11032,sf LOL,NOT
11033,LOL,NOT
11034,jug rly ?,NOT
11035,Ff,OFF
11036,xD,NOT
11037,LOL,NOT
11038,ez,OFF
11039,report  him  all,OFF
11040,izi potatos ,OFF
11041,leave?,OFF
11042,':D,NOT
11043,wow,NOT
11044,:D,NOT
11045,We are noobs,OFF
11046,yeap,NOT
11047,+,NOT
11048,LOL,NOT
11049,gg,NOT
11050,e,NOT
11051,EZZZZ,OFF
11052,ez,OFF
11053,report  that  shit  ,OFF
11054,lion report,OFF
11055,he bought a quelling blade for ranged hero,NOT
11056,how the fuck he won 6 games in a row,NOT
11057,just wait 120 minutes our medusa will rekt you,OFF
11058,dont push let him farm,NOT
11059,gg ez,OFF
11060,eai yuri,NOT
11061,e ,NOT
11062,acho que vc vai ganha dnv,NOT
11063,clock e mongol ,OFF
11064,ty,NOT
11065,ty,NOT
11066,od noob,OFF
11067,JAJAJ,NOT
11068,Ez,OFF
11069,se,NOT
11070,si estoy fedeando papa,NOT
11071,no te das cuenta ?,NOT
11072,clock contra sky,NOT
11073,linck de core,NOT
11074,no courier,NOT
11075,gg,NOT
11076,nice sentris,NOT
11077,gg,NOT
11078,"ez m,if",OFF
11079,ez off,OFF
11080,lone jungla gg,NOT
11081,bot easy,OFF
11082,feedo e agora quito,OFF
11083,report pangolier,OFF
11084,gg,NOT
11085,"report m,id",OFF
11086,report off,OFF
11087,rEPORT TEAM,OFF
11088,lol,NOT
11089,YO ENTREGO TODO POR EL TEAM,NOT
11090,EN CAMBIO MI TEAM,NOT
11091,NOMAS,NOT
11092,fedea no ams papu,NOT
11093,DAN SU PUTO 10% ,NOT
11094,te recomeindo,NOT
11095,lol,NOT
11096,gg ,NOT
11097,report pangolier,OFF
11098,ty,NOT
11099,XD,NOT
11100,ez 4x5,OFF
11101,KKS DE MIERDA,NOT
11102,b noob,OFF
11103,b riki,NOT
11104,noob riki,OFF
11105,go mid,NOT
11106,MIRANA SS,NOT
11107,Lol,NOT
11108,lol,NOT
11109,una,NOT
11110,GGWP,NOT
11111,GGWP,NOT
11112,ggwp,NOT
11113,ggwp,NOT
11114,good game,NOT
11115,new meta,NOT
11116,alaykit,NOT
11117,GG,NOT
11118,gg,NOT
11119,0,NOT
11120,?,NOT
11121,norm hardy,NOT
11122,prodal,NOT
11123,simply_|OBLONG ONLY,NOT
11124,oblong only,NOT
11125,HAHAHAHA,NOT
11126,gg,NOT
11127,gg,NOT
11128,ya mid ,NOT
11129,offlane,NOT
11130,sps,NOT
11131,sosi,NOT
11132,was ty visosiw ublyudoq,NOT
11133,glhf,NOT
11134,ggwp,NOT
11135,EZ RAKI,OFF
11136,ya got meh,NOT
11137,?,NOT
11138,gg end,OFF
11139,go end,OFF
11140,k,NOT
11141,cant play with these,NOT
11142,LMOA,NOT
11143,go go,NOT
11144,what a toxic POS,NOT
11145,Aren't you in party with them? Lol,NOT
11146,what party,NOT
11147,are u 5 stack?,NOT
11148,4,NOT
11149,faggots,OFF
11150,heh?,NOT
11151,go bot as well,NOT
11152,let them end,OFF
11153,afk jungling,NOT
11154,damn ,NOT
11155,LOL that hook,NOT
11156,gg,NOT
11157,WEw,NOT
11158,???,NOT
11159,what,NOT
11160,yudipota kamo tanan,NOT
11161,hahaha,NOT
11162,ang kagago mo blah1,NOT
11163,w8 pls,NOT
11164,8=====D Dick,NOT
11165,??/,NOT
11166,What,NOT
11167, idont have ytime,NOT
11168,stop plz,NOT
11169,i dont have any more coins,NOT
11170,idont have money to pay,NOT
11171,please,NOT
11172,in computer shop,NOT
11173,please..,NOT
11174,please resume,NOT
11175,5 minets,NOT
11176,yut,NOT
11177,ehor!!!,NOT
11178,p0ta kmo resume nyu na,NOT
11179,ur moma so fat she sat on iphone it became an ipad,OFF
11180,yut resume na!!!,NOT
11181,english pls,NOT
11182,8===D,NOT
11183,just quit,OFF
11184,no chance,NOT
11185,on zahhodit,NOT
11186,english,NOT
11187,1 minute pls,NOT
11188,he in game,NOT
11189,its already 5 mins,NOT
11190,wtf,NOT
11191,we dont have enough money to buy another time,NOT
11192,say 'Jakol pa more',NOT
11193,hahah,NOT
11194,jakol means peace,NOT
11195,and purity,NOT
11196,ulo mo to!!,NOT
11197,dw kamo ka ga inum tanduay dark bah,NOT
11198,Ggwp,NOT
11199,gago,NOT
11200,21 21 21 21 21 21 21 12,NOT
11201,i can solo axe,NOT
11202,no you can't,NOT
11203,axe will have huuge pressure,NOT
11204,okay,NOT
11205,you can win the solo,NOT
11206,just imagine u didnt read that,NOT
11207,HAHHAAHHAHA,NOT
11208,DID YOU GET A GEM FOR JUST A TREANT?,NOT
11209,pause,NOT
11210,ty,NOT
11211,cheese,NOT
11212,I DID ABSOLUTELY NOTHING!,NOT
11213,HOORAY,NOT
11214,you were tring to use your stun,NOT
11215,i saw it,NOT
11216,gg,NOT
11217,??,NOT
11218,team mid vS team melee,NOT
11219,gg,NOT
11220,gg,NOT
11221,Ez,OFF
11222,PepeHands,NOT
11223,gg,NOT
11224,gg!,NOT
11225,ggwp,NOT
11226,gg,NOT
11227,gg,NOT
11228,roamer,NOT
11229,klassnaya logica,NOT
11230,+,NOT
11231,),NOT
11232,),NOT
11233,thx,NOT
11234,)),NOT
11235,:D,NOT
11236,:D,NOT
11237,graicas por la exp,NOT
11238,xD,NOT
11239,armate storm :D ,NOT
11240,gracias por el ward,NOT
11241,que pro o.o,NOT
11242,oe storm,NOT
11243,que haces ahi ?,NOT
11244,caca,NOT
11245,OH SI ,NOT
11246,BEBE ,NOT
11247,PEGAME MAS,NOT
11248,ESTO ME EXITA!!,NOT
11249,:v ,NOT
11250,PERO NO ME pegues tu pe varon :v ,NOT
11251,igual lo amte :v ,NOT
11252,OH SI PEGAME MAS,NOT
11253,xdddddddddddddddd,NOT
11254,terminen rapido me aburro s: ,NOT
11255,xdd,NOT
11256,pega,NOT
11257,"pegam,e m,as",NOT
11258,perro,NOT
11259,ESO ME EXITA,NOT
11260,PERRO,NOT
11261,DAME MAS DURO!1,NOT
11262,XD,NOT
11263,PEGAME MAS ,NOT
11264,CONCHATUMARE,NOT
11265,ME GUSTA!,NOT
11266,Gane v: ,NOT
11267,Y nose como xd,NOT
11268,ff pls /,OFF
11269,report supp pls,OFF
11270,ff pls,OFF
11271,report sven,OFF
11272,ty,NOT
11273,ff,OFF
11274,sven destroyed his items,NOT
11275,no i got his items,NOT
11276,just report him pls,OFF
11277,either way report,OFF
11278,what a piece of human garbage,OFF
11279,how many hits did you get to do with it sven,NOT
11280,he fed you the rapier?,OFF
11281,no he just bought it and died,NOT
11282,ya he fed it,OFF
11283,can we pls 9 man report this guy?,OFF
11284,pls just go for throne and dont fountain farm =),NOT
11285,so let us finish or wtf,OFF
11286,lol ,NOT
11287,gg,NOT
11288,bg,NOT
11289,PRIVET DRYZIA,NOT
11290,VOLCHARA,NOT
11291,zdraste,NOT
11292,Gl hf,NOT
11293,injoker,NOT
11294,baited haha,NOT
11295,Wait,NOT
11296,friend?,NOT
11297,yea,NOT
11298,my friend,NOT
11299,realy? solo game?,NOT
11300,are u affraid ?,OFF
11301,zzzzzz wasting time,NOT
11302,noob,OFF
11303,Sad,NOT
11304,wait,NOT
11305,zzzzzzzz,NOT
11306,noob lc,OFF
11307,Sad,NOT
11308,im done ,NOT
11309,go end,OFF
11310,noob,OFF
11311,zzzz,NOT
11312,noobs,OFF
11313,lol,NOT
11314,sayang invoker e tolol,NOT
11315,welcome to the mid,NOT
11316,awawkawkawkawkawk,NOT
11317,gblk,NOT
