lmatch,player_num,gmatch,text,OFF
204,0,379782,ps game lol,NOT
204,5,379782,hahaha,NOT
204,1,379782,??,NOT
204,0,379782,???,NOT
205,2,261058,kill 4??,NOT
205,1,261058,xD,NOT
205,7,261058,omg ffs Nice bashs fuckign,OFF
205,4,261058,),NOT
205,7,261058,trash jungle won thx for gae game ivo stay 20 min afk mid so ez,OFF
205,1,261058,Care sun strike xD,NOT
205,5,261058,),NOT
205,4,261058,),NOT
205,3,261058,gg,NOT
205,4,261058,GG,NOT
205,1,261058,EZ DISASTER,OFF
206,7,384413,17%,NOT
207,2,152965,happy mlk day,NOT
207,7,152965,acaben esto rapido,NOT
207,1,152965,stfu no habla,OFF
207,3,152965,jaja,NOT
207,0,152965,GAMA,NOT
207,3,152965,jajajaa,NOT
207,2,152965,bueno gama,NOT
207,0,152965,JAJA,NOT
207,1,152965,XD invis lvl 1 monkas,NOT
207,0,152965,4 bounties,NOT
207,8,152965,ez game,OFF
207,0,152965,gg,NOT
207,1,152965,WHOA cm god xd XD GOD LIKE i take those JUST LET ME WARD thats a cute taunt u got cm,NOT
207,6,152965,lol,NOT
207,1,152965,u think ur so good huh cus that was nice,NOT
207,4,152965,GGWP,NOT
207,0,152965,gg,NOT
207,2,152965,ggwp,NOT
207,7,152965,GG,NOT
207,2,152965,report tb,OFF
207,5,152965,te gusto mi eul,NOT
207,4,152965,GGWP,NOT
208,8,5554,gl,NOT
208,0,5554,omg,NOT
208,6,5554,|sod ? care,NOT
208,0,5554,b,NOT
208,6,5554,Wp ,NOT
208,4,5554,LOL dude i am done with the game as soon as i muted am,NOT
208,2,5554,HAH,NOT
208,4,5554,?,NOT
208,8,5554,lucker,NOT
208,6,5554,haha haha,NOT
208,4,5554,gg guys hahaha sell that fucking hammer LOL gg AM,NOT
208,6,5554,commend me ,NOT
208,4,5554,ezpz,OFF
208,8,5554,fuck fuck' fuck 1x1 go pudge bitch,OFF
208,4,5554,hahaha,NOT
208,8,5554,am 1x1 go,NOT
208,4,5554,gg,NOT
208,8,5554,heit am game,NOT
208,4,5554,gg!,NOT
208,0,5554,ff,OFF
208,1,5554,HES BLAMING MID HAHAHAHAHA,NOT
208,0,5554,GG,NOT
208,6,5554,haha,NOT
208,5,5554,AHAH,NOT
208,9,5554,GG,NOT
208,6,5554,commend me ,NOT
209,8,385119,?,NOT
209,6,385119,gg report sd for being mean,OFF
209,2,385119,sd?,NOT
209,6,385119,SS,NOT
209,0,385119,mean in sk18 smh,NOT
209,6,385119,very mean I know i suck but he keeps gtelling me it,NOT
210,7,62794,gg,NOT
210,4,62794,BPb,NOT
215,5,351576,?,NOT
215,7,351576,"3 ,fif",NOT
215,4,351576,),NOT
215,3,351576,..,NOT
216,2,46089,????????????,NOT
216,1,46089,?,NOT
216,0,46089,?,NOT
216,5,46089,?,NOT
216,8,46089,?,NOT
216,2,46089,?,NOT
224,3,243701,road to herald xd Xd xd,NOT
224,2,243701,\,NOT
224,7,243701,gg,NOT
224,3,243701,xd,NOT
224,1,243701,haahahhha izi mid,OFF
226,7,58264,???,NOT
226,4,58264,AJWJAWJ,NOT
226,5,58264,dora crashed  dota too,NOT
226,7,58264,AXAXAXAXAXA,NOT
226,1,58264,:D,NOT
226,8,58264,gege,NOT
226,7,58264,ez,OFF
226,8,58264,ez mid low invo,OFF
227,1,386350,hello shaman D: ,NOT
227,0,386350,nice trade,NOT
228,5,235721,sry :),NOT
228,6,235721,LOL,NOT
228,5,235721,xd GATLING GUN!,NOT
228,9,235721,u cut my tree?,NOT
228,1,235721,Well played,NOT
228,7,235721,Ez,OFF
228,5,235721,hahahahahaha,NOT
228,3,235721,gg,NOT
228,1,235721,AHhaha,NOT
230,5,202134,gl hf,NOT
230,2,202134,glhf,NOT
230,1,202134,),NOT
230,7,202134,),NOT
230,9,202134,$ venf $ muta 4  oxuenno eti mrazi ne ponemayut shto takoe farm shto takoe puysh,NOT
230,3,202134,+,NOT
231,5,311188,warde ofc,NOT
231,3,311188,no ward eto rasum blyad,NOT
231,5,311188,luck then jebana ruska kurwa,NOT
231,3,311188,poland ?,NOT
231,5,311188,czech,NOT
231,3,311188,... kk,NOT
231,2,311188,rofk,NOT
231,5,311188,?,NOT
231,7,311188,?,NOT
231,3,311188,3,NOT
231,5,311188,ggwp,NOT
231,8,311188,HI,NOT
231,3,311188,hello guys,NOT
231,8,311188,REPORT NEUTRALS,OFF
231,5,311188,ggwp,NOT
231,2,311188,gg ez,OFF
231,8,311188,hard very,NOT
231,7,311188,WOW,NOT
231,8,311188,(+_=),NOT
233,6,176830,DUDGE,NOT
233,8,176830,ggwp sry for feeding :(,NOT
233,4,176830,EZ G,OFF
233,0,176830,dobri ste,NOT
233,4,176830,G,NOT
234,1,34804,))) IMAO AHHA,NOT
234,0,34804,base faerie fire op,NOT
234,5,34804,useless team  just solo playing,OFF
234,8,34804,FREE FARM VOID CRYING,OFF
234,0,34804,XD rekt lag  ,OFF
234,1,34804,QOP LUL,NOT
234,0,34804,rekt,OFF
234,7,34804,why are you even happy  ? pheonix blocked every camp in our jungle,NOT
234,0,34804,cuz he got fucked,OFF
234,7,34804,nope .. cuz he is russian,OFF
234,0,34804,nope im god   haha 2 ez,OFF
234,1,34804,EZ,OFF
235,4,95609,watafak,NOT
235,1,95609,me hit me shadow poison bet theyre rank 1000 oh shit its true help ur tb monkeys,OFF
235,9,95609,?,NOT
235,3,95609,:ASDfk.hbsdfg,NOT
235,1,95609,what kind of tard gets sunder at 6,OFF
235,7,95609,nice ward top SD,NOT
235,9,95609,iots 22 minutes how does  he only have veils he has 2k netwotrh,NOT
235,1,95609,god i hate that hero,NOT
235,3,95609,nice echo FAGGOT,OFF
235,9,95609,Gg end gj on  the win!,OFF
235,4,95609,..,NOT
235,7,95609,GG,NOT
235,1,95609,did u break items,NOT
235,9,95609,my ember has veils munute 5 25 HOW THE FUCK dOES HE HAVE 3k NETWROTH,NOT
235,4,95609,i tough he won mid,NOT
235,9,95609,me too he  raped mid and endedwith 3k networht i dopnt get this sit man,OFF
235,4,95609,btw he has also travel,NOT
235,1,95609,aquila is 1k,NOT
235,4,95609,he has 5k nedt xd,NOT
235,1,95609,and trravels 2k,NOT
235,9,95609,CAN U END NOBODY IS PAOLYING,OFF
235,4,95609,2k + 2.2k + 1k ,NOT
235,9,95609,this is one of the l owest lvl games ive playedinmy life everyone is so bad here,OFF
235,1,95609,ikr u were supposedto carry ur team,NOT
235,9,95609,?,NOT
235,1,95609,being 1v1 agaisnt jugg,NOT
235,9,95609,how can i carry my team when my ember doesnt know what a safety remnant is and the fact that he only plays ember is mindboglging,OFF
235,8,95609,4ks everywhere,NOT
235,9,95609,this guy is an ember spammer,OFF
235,8,95609,jesus christ,NOT
235,9,95609,andsucks dick at it,OFF
235,4,95609,u cant play with 4ks retard,OFF
235,9,95609,its just sad,NOT
235,3,95609,gg,NOT
235,9,95609,such trrash teamates rofl,OFF
236,8,272889,lmao 1 min left nt D.,NOT
236,6,272889,dusa its ok with farm?,NOT
236,1,272889,gg gg,NOT
236,9,272889,well,NOT
236,1,272889,gg +,NOT
238,0,84794,ty,NOT
238,3,84794,???,NOT
238,0,84794,? ya tut spasibo,NOT
238,6,84794,WP PUDG,NOT
238,7,84794,XAXA,NOT
238,8,84794,Worth ?,NOT
238,3,84794,?,NOT
238,1,84794,gg,NOT
239,5,39520,GG,NOT
239,7,39520,omg GGG,NOT
239,2,39520,2\7,NOT
239,7,39520,GG,NOT
241,6,193597,?,NOT
241,2,193597,perestan nit plz nitik plak plak plak plak,NOT
241,6,193597,...,NOT
241,2,193597,joponka gori,NOT
241,3,193597,gg wp,NOT
241,2,193597,poplakal i hvatit s tebia,NOT
242,6,265661,(( )),NOT
242,2,265661,FUCK UR MOTHER sps FUCK UR DEAD MOTHER,OFF
242,9,265661,...,NOT
242,6,265661,Me to,NOT
242,0,265661,report pudge,OFF
242,8,265661,he is ur friend :) 33,NOT
243,2,87069,gl hf,NOT
243,9,87069,Idc,NOT
243,6,87069,U realize this pudge just went  roaming after i picked roaming and told everyone im roaming right? disgusting fucking peruvians hope they all burn in hell,OFF
243,3,87069,I Like this ^^ Burn in HELL My home,OFF
243,1,87069,gg boys,NOT
243,6,87069,ROFL,NOT
243,2,87069,lol,NOT
243,1,87069,gg wp,NOT
243,4,87069,bOA COM O BB SUP? foi boa mesmo recomendo o lion e o bb ja,NOT
245,5,356512,hba,NOT
245,4,356512,ja,NOT
245,5,356512,ja,NOT
245,4,356512,jaa,NOT
245,5,356512,ha+ ha =?,NOT
245,2,356512,XD,NOT
245,9,356512,GG WP end fast,OFF
245,3,356512,report jakiro plis,OFF
245,1,356512,comend lycan,NOT
245,5,356512,ok,NOT
245,9,356512,GG,NOT
245,5,356512,ok fed :T,NOT
245,4,356512,ty jaja,NOT
245,5,356512,ty,NOT
245,4,356512,jaja,NOT
245,3,356512,.-.,NOT
245,2,356512,q fue xD,OFF
245,8,356512,Ty izi,OFF
245,5,356512,haha,NOT
245,1,356512,gg con este team lel,NOT
245,0,356512,uf,OFF
245,4,356512,noob tinker :),OFF
245,5,356512,JAJA SE ESCAPO DE MID EL AM,NOT
245,4,356512,ez mid?,OFF
245,5,356512,I DESI NOD  KAKA,NOT
245,4,356512,jaja,NOT
245,0,356512,haha,NOT
245,4,356512,no corras noob,OFF
245,1,356512,yeye,NOT
245,9,356512,report brew,OFF
245,4,356512,gg izi,OFF
245,0,356512,xd,NOT
245,4,356512,:),NOT
245,3,356512,gg,NOT
245,2,356512,gg,NOT
245,9,356512,GG brewmaster,NOT
245,1,356512,jejeje,NOT
245,4,356512,.),NOT
245,9,356512,Hay esta tu pick ps,NOT
245,6,356512,????,NOT
247,7,237153,gege,NOT
249,9,59151,aku yang akan pergi bila kau enggan memilih cinta kuh ini bukan seperti tempat persinggahan,NOT
249,1,59151,ulol or just lol?,NOT
249,8,59151,lol,NOT
249,1,59151,ok,NOT
249,0,59151,???,NOT
249,7,59151,hello :),NOT
249,1,59151,g,NOT
249,0,59151,recon?,NOT
249,2,59151,wtf?,NOT
249,8,59151,wait lagi berak,NOT
249,2,59151,really? wasting time,NOT
249,8,59151,just wait sir,NOT
249,2,59151,lol haha,NOT
249,7,59151,wew,NOT
249,2,59151,wew,NOT
249,1,59151,wow,NOT
249,7,59151,lol,NOT
249,2,59151,haha lol,NOT
249,7,59151,lol end na pro NECRO,OFF
249,0,59151,GG,NOT
249,7,59151,commend,NOT
249,8,59151,GG,NOT
250,7,377688,ursha is lVlVl 13 XD,NOT
250,6,377688,gg,NOT
250,7,377688,gg,NOT
250,1,377688,gg wp,NOT
250,4,377688,Gg,NOT
250,5,377688,gg,NOT
251,6,63987,1 shot 1 kill ez,OFF
251,8,63987,gg,NOT
251,7,63987,very easy hey bane,OFF
252,3,31223,hi :D,NOT
252,8,31223,da,NOT
252,7,31223,russia,NOT
252,0,31223,who is it game storm,NOT
252,8,31223,thats doesnt make sens,NOT
252,5,31223,"oh my it actually is :o  storm spirit, disruptor and razor zeus im a pretty weather girl",NOT
252,8,31223,can he buy a pc already,NOT
252,7,31223,g?,NOT
252,4,31223,sick storm gank lvl 5,NOT
252,8,31223,", ?",NOT
252,4,31223,u have some real problems,NOT
252,8,31223,ty,NOT
252,4,31223,what a trash game against trash players with trash players,OFF
252,8,31223,why you mad,OFF
252,4,31223,nice game,NOT
252,1,31223,GG,NOT
252,8,31223,ggez,OFF
253,0,316366,lol sniper,NOT
253,7,316366,lonimalegebi,NOT
253,2,316366,CAN YOU CALL feelsbadman my axe jsut watched me dying i belive this axe for nothing OMG,NOT
253,7,316366,lol sb miss clock,NOT
254,3,370704,322,NOT
254,1,370704,gg,NOT
255,2,144069,Lol ratas deja la runa,OFF
255,4,144069,poof ese sapo win asco ajjajaja,NOT
255,9,144069,you can end plz,OFF
255,0,144069,COMKEMNTEN,NOT
255,2,144069,lol gege,NOT
255,9,144069,easy game,OFF
255,4,144069,commend medusa,NOT
256,5,172017,))),NOT
256,8,172017,?,NOT
256,5,172017,wp,NOT
256,4,172017,:D,NOT
256,5,172017,gg wp,NOT
256,8,172017,gg,NOT
257,9,45692,"kfqr j,jbv",NOT
257,7,45692,...,NOT
257,8,45692,gg,NOT
258,7,100348,hfgl comrades,NOT
258,6,100348,gl hf,NOT
258,4,100348,sec g,NOT
258,2,100348,gg,NOT
258,3,100348,Lmao,NOT
258,6,100348,dagon tard typical,OFF
258,1,100348,&,NOT
258,3,100348,Report tinker plz ty,OFF
258,7,100348,gg wp,NOT
258,6,100348,gg wp,NOT
259,8,22633,...,NOT
259,5,22633,ok...,NOT
259,3,22633,finaly,NOT
259,7,22633,gg,NOT
260,0,290008,...,NOT
260,7,290008,) ))),NOT
260,3,290008,?,NOT
260,2,290008,gg,NOT
260,4,290008,close,NOT
260,3,290008,gg wp,NOT
260,4,290008,can you ff and let us win for giggles,OFF
261,7,179994,"big meaty, claws since when do you get a free tp? serious question wtf since when is nethertoxin a fucking point targer what is all this horse shit this is fucking nonsense",NOT
261,9,179994,running and runnning this game will be the marathong game lol fuck your mid little runners,OFF
261,0,179994,RPEORT MID PLSI,OFF
261,7,179994,no who u?,NOT
261,4,179994,report mid  hablador hdp inutil,OFF
261,0,179994,gg cone se mid y esa legoion,NOT
261,9,179994,run bitch run,OFF
261,7,179994,scrub beaner carlos rofl,OFF
261,4,179994,report mid,OFF
261,6,179994,gg,NOT
261,5,179994,stfu whiny ass np,OFF
261,9,179994,lmao ss just run to the hero thats about to die whatta noob lmao,OFF
261,0,179994,me debias kk,NOT
261,1,179994,BURRO DICEN QUE SOY :S,NOT
261,0,179994,sin sus maridos no son nafda,NOT
261,4,179994,ez mid,OFF
261,9,179994,youre noob and cant fight for shit little peruvian,OFF
261,1,179994,es muy idiota,OFF
261,9,179994,keep running like a little bitch,OFF
261,0,179994,lol,NOT
261,1,179994,DEMASIADOS STUN ! IGUAL LES GANO :S,NOT
261,3,179994,xD,NOT
261,1,179994,xd,NOT
261,7,179994,end,OFF
261,1,179994,JAJAJAJA JAJAJA,NOT
261,0,179994,ratya,OFF
261,4,179994,ez,OFF
261,1,179994,'LE DEBO DAR EL ANO' DICE ES IDIOTA PUES :s,OFF
261,9,179994,your team mates are piece of runners and doesnt have a balls,OFF
261,1,179994,REPORT BRIST AND I RECOMMEND :),OFF
261,7,179994,k,NOT
261,6,179994,thats called being  smart rat end,OFF
261,4,179994,mid lvl 16 ez,OFF
261,0,179994,ajja,NOT
261,1,179994,marica! SORRY I AM PRO,NOT
261,5,179994,plz report this husk,OFF
261,7,179994,stfu beaner,OFF
261,9,179994,no your not,NOT
261,4,179994,ez,OFF
261,9,179994,lmao,NOT
261,6,179994,end please,OFF
261,9,179994,youre a noob ,OFF
261,1,179994,JAJA,NOT
261,0,179994,gracias a mi rata,OFF
261,9,179994,run noob,OFF
261,1,179994,XD,NOT
261,5,179994,huskar es un rata gordo,OFF
261,4,179994,ez mid,OFF
261,1,179994,EZ MID DICE EL ANORMAL XD BRIST 4 - 5 DICE EZ MID XD JAJAJA,OFF
261,9,179994,super ez ss lmao,OFF
261,1,179994,MI,NOT
261,4,179994,donde se ha visto que el tanque se lleve los kill los kill son para el carry animal burro,OFF
261,9,179994,shut the fuck no one can understand what your saying idiot,OFF
261,1,179994,SI SABES JUGAR LO AHCES Y PUNTO!,NOT
261,4,179994,ajajajaj eres burro el tanque no debe llevarse los kill el tanque no necesita llenarse de oro bestia haganle caso,NOT
261,6,179994,oops,NOT
261,5,179994,ff,OFF
261,6,179994,oh please end,OFF
261,0,179994,les isie su doita,NOT
261,2,179994,puro payaso en ranked,NOT
261,7,179994,this retard ults the tank lol,OFF
261,0,179994,cxoemnd,NOT
261,4,179994,ez,OFF
261,5,179994,its ez when you get fed not really impressed,OFF
261,4,179994,ajaja bestia,NOT
261,1,179994,0 MANA TE SALVASTE NOVATO :),NOT
261,4,179994,el tanque debe aguantar mientras los carris matan,NOT
261,1,179994,ES TU REGAL ODE NAVIDAD. APROVECHA ESE ORO 803 DE ORO ARMATE Y HAZ EL VOLTIS,NOT
261,3,179994,xD,NOT
261,6,179994,run run huskar,NOT
261,0,179994,jajaja lol,NOT
261,4,179994,ez storm,OFF
261,2,179994,XDDD,NOT
261,4,179994,ni matar a un moribundo,NOT
261,7,179994,fuck  thank yes you lol,OFF
261,1,179994,SORRY I AM PRO!!!,NOT
261,9,179994,but youre not,NOT
261,1,179994,REPORT BIRST ES NOOB.,OFF
261,9,179994,lmao ss noob af,OFF
261,1,179994,BRIST IS SO NOOB :s,OFF
261,9,179994,youre so noob,OFF
261,1,179994,BRIST SO NOOB,OFF
261,7,179994,huskar sucks,OFF
261,6,179994,e nd,OFF
261,5,179994,plz finish,OFF
261,6,179994,i'll commend,NOT
261,0,179994,espern para la foto cabros,NOT
261,2,179994,EZ,OFF
261,1,179994,COMMEND PLEASE!!,NOT
261,0,179994,coemnd,NOT
261,3,179994,????,NOT
261,2,179994,ctm,NOT
261,1,179994,:),NOT
261,2,179994,PURO PAYASO EN RANKED so lucky i swear,NOT
262,7,158771,ez report dolbaeba specter,OFF
262,2,158771,nice pick,NOT
263,3,113803,=),NOT
265,0,53618,rofl,NOT
265,6,53618,pzdc wow gg wp,NOT
265,0,53618,ROFL ESCAPE,NOT
265,1,53618,gg ez pochemu tak ez  ? super ez dauni,OFF
268,2,388531,7 1,NOT
270,9,295943,axwe sem call kkkkkkkkkkkkkkkkkkkkkkk ??,NOT
270,4,295943,?,NOT
270,1,295943,roshan,NOT
270,3,295943,gg,NOT
270,7,295943,ggwp,NOT
270,8,295943,ggwp,NOT
270,9,295943,comend supps,NOT
270,1,295943,commend sf lmao,NOT
271,0,261167,team carrys  nice i dont care mmr i feed i dont care stupids picks ,OFF
271,6,261167,quierne ganar 5 carrys?,NOT
271,0,261167,callate ctm,NOT
271,6,261167,go,NOT
271,9,261167,Lol,NOT
271,4,261167,quer a ursa no time de voces  eu troco por 1 crep gg ez,OFF
271,6,261167,report chaos,OFF
272,4,92548,? )),NOT
272,7,92548,110,NOT
272,4,92548,ggwp,NOT
273,8,135446,Lol WArddddsss plks,NOT
273,3,135446,leave our aa alone cunt,OFF
273,0,135446,=),NOT
273,8,135446,blink kotl feels bad men,NOT
273,9,135446,gg How gg wp gg Blink kotl rofl,NOT
273,8,135446,sobad,NOT
273,2,135446,gg,NOT
273,3,135446,|shit wathc ur base mate,OFF
273,2,135446,gg am pickers,NOT
273,3,135446,watch ur base  rofl rofl gee?,NOT
273,9,135446,gee I cant unfeed,NOT
273,3,135446,rofl,NOT
273,2,135446,gg am picker,NOT
273,0,135446,shit lane bot ,OFF
273,4,135446,ggggggg,NOT
273,8,135446,gg bro get rekt xx,OFF
274,5,188020,gg wp,NOT
275,3,152902,scpter 14 min,NOT
275,1,152902,lmao,NOT
275,3,152902,sorry me liek sumiya like,NOT
275,9,152902,sf cer mike,NOT
275,3,152902,lmao dont blame him im pro lmao :V,NOT
275,9,152902,lol,NOT
275,3,152902,i want see ur play,NOT
275,0,152902,gegewp ~,NOT
276,6,381866,?,NOT
276,9,381866,GG,NOT
276,2,381866,riki go away,OFF
276,5,381866,no,NOT
276,8,381866,let me out of this garbage game,OFF
276,4,381866,sosi,NOT
276,0,381866,),NOT
276,8,381866,gg ez 'roam' (offlane) riki ,OFF
277,5,215516, 9 ,NOT
278,2,219961,gg,NOT
278,4,219961,gg,NOT
279,6,194702,),NOT
279,9,194702,:DM,NOT
279,6,194702,?,NOT
279,0,194702,gg,NOT
280,9,211317,????????????????????????? :DDDD wtf,NOT
280,0,211317,???,NOT
280,8,211317,what is this ?,NOT
280,6,211317,wtf reported,OFF
280,1,211317,report him,OFF
280,0,211317,i reported u,OFF
280,4,211317,that guy buy cour and dont use ut what happen to that russian nice rrusian,OFF
280,6,211317,gg,NOT
280,8,211317,bb,NOT
280,6,211317,gg,NOT
281,1,204397,ty gg report dusa and silencer :),OFF
281,2,204397,=),NOT
281,0,204397,hard to win,NOT
283,7,387147,+,NOT
283,8,387147,Give me gem back,NOT
283,6,387147,and?,NOT
283,4,387147,Ty for 2 gem <3,NOT
283,2,387147,gg,NOT
283,7,387147,ez void,OFF
283,9,387147,GG ls sf zachem vzyal moego geroya,NOT
286,0,316886,gg nice bkb sven sps ot dushi kak nibud',NOT
286,3,316886,gg wp,NOT
286,0,316886,gg ,NOT
287,1,199897,report 1a1ll,OFF
287,5,199897,faceam dasthtia in 2k16 2k15 fmm,NOT
287,3,199897,U SO BAYD,NOT
287,0,199897,STAY ALONE WEAVER STAY ALONE VS ME,NOT
287,5,199897,? omfg,NOT
287,4,199897,rapm ramp,OFF
287,6,199897,rich motherfuckler,OFF
287,4,199897,really .. commend tinker O.o,NOT
287,0,199897,no idea Why these people play dota i only know i would fucking cut their throat if i was near them,OFF
288,7,293191,? ubil? ? ???,NOT
288,8,293191,?,NOT
288,4,293191,gg wp,NOT
289,2,353171,:D,NOT
289,4,353171,g,NOT
289,1,353171,gg,NOT
289,0,353171,gg,NOT
290,1,187862,dog,OFF
290,2,187862,horse,NOT
290,1,187862,dog,OFF
290,9,187862,Salil as sawarim,NOT
290,2,187862,allah akbar,NOT
290,9,187862,ANELE,NOT
290,1,187862,where is your dog ?,OFF
290,9,187862,he died in the name of Allah ANELE clap,NOT
290,6,187862,insallah,NOT
290,1,187862,go next my horse disconnected,OFF
290,6,187862,g,NOT
290,1,187862,rofl our turn,NOT
290,6,187862,?,NOT
290,0,187862,?,NOT
290,1,187862,bara dc,NOT
290,6,187862,ahh,NOT
290,0,187862,we waited ur arc,NOT
290,6,187862,sry Sir,NOT
290,0,187862,thanks ,NOT
290,3,187862,turn our,NOT
290,1,187862,this bara is short in real life,NOT
290,0,187862,xD,NOT
290,1,187862,kinda like tiny,NOT
290,0,187862,Stop google translate ,NOT
290,6,187862,allah akbar no need translate,NOT
290,0,187862,Such racist ppl,NOT
290,5,187862,fuck you all,OFF
290,6,187862,whats wrong with allah,NOT
290,3,187862,bad manner,NOT
290,7,187862,Report him,OFF
290,5,187862,report tinker anciend dog,OFF
290,1,187862,no,NOT
290,5,187862,wp bara you find midas on map ???/,NOT
290,1,187862,man you are good,NOT
290,0,187862,Why so happy ?,NOT
290,2,187862,so guud,NOT
290,5,187862,my fingers is so fast,NOT
290,2,187862,my dick is so fast,NOT
290,1,187862,all according to plan making space for my anti mage,NOT
290,0,187862,Jesus Arc You suck Af,OFF
290,5,187862,wp animal,NOT
290,0,187862,? wow dude omni undying double hardlane,NOT
290,5,187862,haahahaahahhahaha dogs,OFF
290,1,187862,kalb,NOT
290,0,187862,First time you win a game ?,OFF
290,6,187862,dont cry now allah,OFF
290,0,187862,wew so much happiness,NOT
290,6,187862,O,NOT
290,5,187862,wp animals,OFF
290,1,187862,bye dogs,OFF
290,6,187862,ez allah,OFF
290,7,187862,ye i feel that w8 ..,NOT
291,2,291078,run nigga run,OFF
291,7,291078,aga,NOT
292,6,128328,go end ignore 15 min clicks when you have bara and he have no lane support 4k animal,OFF
293,7,380888,kfqr like,NOT
297,4,192185,|gg,NOT
298,1,284028,sorry 5 sec ty  ...,NOT
300,6,204006,DOS PERRAS A QUE NO MUERO MAS DE 2 VECES EN TODO EL AERLY,NOT
300,1,204006,wey  te la creiste wey ,NOT
300,6,204006,WEY NOSE QUE DECIR WEYU,NOT
300,2,204006,haha,NOT
300,5,204006,kjj,NOT
300,9,204006,wtf jajajajaaj,NOT
300,1,204006,"com,o ? haker ?",NOT
300,5,204006,haker de computador,NOT
300,1,204006,como mierda me vio D: ,NOT
300,7,204006,rofl,NOT
300,1,204006,bueno terminenla mi hc  es una bestia,NOT
300,7,204006,comend doom ,NOT
300,6,204006,AY SI SACO DOOM Y FARMEO,NOT
300,1,204006,no te vallas wk,NOT
300,6,204006,COMO MIERDA XD,NOT
300,1,204006,quedense a terminarla,NOT
300,6,204006,WEY? TE LA CREISTE?,NOT
300,1,204006,pq se van ,NOT
300,6,204006,ASI ME GUSTA,NOT
300,1,204006,la  ya  vendi todos mis items,NOT
300,6,204006,SOLO GANAS REPORT,OFF
300,1,204006,terminenla porfavor reprot al void q no puede ni matar a un tinker  con su lothar,OFF
300,6,204006,PORQUE ME SECAS,NOT
300,1,204006,el mid q tengo,NOT
300,6,204006,BASURA DEMORAS ESTO,NOT
300,1,204006,tmb nunca usa ulti  quiere hacer su rampage seguro :3  void hc parch 7.07b,NOT
300,0,204006,MI HC okkkkkkkkkkkkkkk,NOT
300,1,204006,habiendo tantos heroes en el meta actual saca void  D:  lo peor es q no se como tiene ese opm seguro le bostearon la cuenta,NOT
300,6,204006,"AHORA LO QUE TIENEN QUE HACER ES IR RAGES A SU DOTA SIGUIENTE, DECIR AG PE TMRE MIS CARRYS SONA SCO ASI QUE YO CARREO Y CONTIN ASI TE VAGARAS LA VIDA",NOT
300,0,204006,XD,NOT
300,1,204006,naaa siempre suporteo mira mi  estadisticas es puro suport asi mis hcs sean cacas,NOT
300,6,204006,TE HAS GANADO MIS RESPETOS SOLDADO A QUIEN REPORTO,NOT
300,2,204006,haha,NOT
300,1,204006,aunq no lo creas he subido puro suport desde 2.2 solo posicion 4 y   5,NOT
300,6,204006,YO IVA HC PERO ESTE META ESTA FUERTE LA OFF ASI QUE ME DECICO A SUPORTEAR Y OFF ESTA DE PTMRE,NOT
300,1,204006,si esa caca hubiese sacado otro heroe y no void ya estaria en la bolsa este juego,NOT
300,6,204006,CIERTO PERO NO SOLO ES EL HEROE JUEGA MAL DUDO QUE CON OTRO HAYA JUGADO MEJOR ES LO MEJOR QUE DA,NOT
300,1,204006,no lo se ,NOT
300,6,204006,"BAJARA? QUIZA, PERO NO MERECE REPORT POR SER BASURA",NOT
300,1,204006,pero tiene buen opm,NOT
300,6,204006,NO AH FEDEADO DIO TODO,NOT
300,1,204006,pense q sabia jugar,NOT
300,6,204006,LO QUE SU CEREBRO PUDO,NOT
300,1,204006,dije bien ksm ya gane ,NOT
300,2,204006,haha,NOT
300,1,204006,por su opm pero ni mrd es caca,NOT
300,8,204006,gg wp,NOT
300,1,204006,report void plz,OFF
300,6,204006,ADIOS BETA,NOT
301,2,345565,++++++,NOT
301,1,345565,blbnt yf [eq c hjib,NOT
301,5,345565,gg,NOT
302,0,190502,gg we lost we got 2 weebs,OFF
302,4,190502,napusi se ti meni kurca,NOT
302,9,190502,+,NOT
302,4,190502,?,NOT
302,5,190502,GG gg,NOT
302,0,190502,warded bvoys he got a bit emotional when he realised he can't 1v5 anymore,OFF
302,7,190502,),NOT
302,3,190502,go,NOT
302,1,190502,report timber,OFF
302,3,190502,he's alone,NOT
302,6,190502,(,NOT
302,0,190502,how do isubscribe to timber's blog weebs never win lesson learned,OFF
302,3,190502,4 trashes shit LMAO,OFF
303,8,185386,may be u leave all?,OFF
303,9,185386,gg,NOT
303,1,185386,...,NOT
305,5,289895,)(,NOT
305,7,289895,GG,NOT
306,3,16578,Sec pls,NOT
306,0,16578,how can pangolier speak hes not human,OFF
306,8,16578,lf,NOT
306,0,16578,ok,NOT
306,7,16578,ti pidor,NOT
306,9,16578,pangoiler - faggot,OFF
306,0,16578,thats some heavy shit you are dropping on me,NOT
306,3,16578,Ty,NOT
306,2,16578,gg wp,NOT
306,0,16578,gg wp,NOT
306,5,16578,gg,NOT
307,1,99808,dr,NOT
307,6,99808,)),NOT
309,0,39710,)))))) gg,NOT
310,8,332085,xD,NOT
310,5,332085,aiiudaaaaaaaaaaaaaaaaaaaaaaaaaaaa,NOT
310,2,332085,?,NOT
310,8,332085,]report mid ,OFF
310,6,332085,gg,NOT
310,5,332085,GG,NOT
310,8,332085,PLS ,NOT
310,9,332085,comend mid,NOT
310,5,332085,report sf,OFF
312,8,124667,ff End fast,OFF
312,4,124667,gf hl,NOT
